latitude,longitude,elevation
46.373276,13.948454,1411.6
46.373256,13.948277,1412.2
46.373239,13.948097,1412.8
46.373224,13.947923,1413.4
46.373216,13.947836,1414.4
46.373214,13.947653,1416.8
46.37323,13.94738,1420.7
46.373247,13.947281,1422.2
46.373318,13.946914,1426.7
46.373345,13.94676,1428.1
46.373355,13.94669,1428.7
46.373348,13.946528,1429.9
46.373314,13.946358,1431.1
46.373292,13.946249,1431.9
46.373272,13.946153,1432.3
46.373249,13.94606,1432.6
46.373228,13.945959,1433.0
46.373213,13.945853,1433.4
46.373204,13.94573,1434.0
46.373199,13.945569,1434.7
46.373206,13.945385,1435.3
46.373219,13.945207,1434.8
46.373224,13.945028,1434.3
46.373234,13.944888,1433.9
46.373245,13.944614,1433.1
46.373258,13.944531,1432.8
46.373303,13.944341,1432.0
46.373321,13.94429,1431.8
46.37337,13.944138,1431.2
46.373403,13.944018,1430.8
46.373427,13.943877,1430.3
46.373444,13.943794,1430.1
46.373502,13.943509,1428.8
46.373536,13.943322,1428.0
46.373551,13.943218,1427.6
46.373596,13.942873,1426.1
46.373614,13.942788,1425.5
46.373696,13.942542,1423.9
46.373789,13.942287,1422.5
46.37386,13.942095,1421.9
46.373932,13.941915,1421.5
46.374002,13.941746,1421.2
46.374115,13.941577,1421.8
46.374202,13.941451,1422.3
46.374295,13.941345,1423.2
46.374491,13.941258,1426.3
46.374544,13.941247,1427.2
46.374684,13.941162,1427.9
46.374762,13.941106,1427.9
46.374832,13.941052,1427.8
46.374865,13.941017,1427.6
46.374892,13.940996,1427.5
46.374913,13.940967,1427.3
46.374933,13.940917,1426.8
46.374976,13.940882,1426.5
46.374971,13.940848,1426.0
46.375012,13.940747,1424.8
46.375024,13.94075,1424.9
46.375094,13.940689,1424.4
46.375143,13.940634,1423.7
46.375194,13.940582,1423.1
46.375239,13.940553,1422.8
46.375265,13.940541,1422.7
46.375302,13.940477,1421.8
46.375341,13.940434,1421.1
46.375389,13.940423,1421.0
46.375438,13.940356,1421.3
46.375484,13.940301,1422.1
46.375521,13.940243,1422.7
46.375566,13.940187,1423.5
46.375613,13.940155,1424.5
46.375649,13.94011,1425.1
46.37569,13.940073,1425.9
46.375724,13.940039,1426.5
46.375761,13.939994,1427.2
46.375804,13.939935,1428.0
46.375847,13.939888,1428.8
46.375883,13.939843,1429.5
46.37592,13.939832,1430.3
46.375963,13.939824,1431.2
46.376001,13.939836,1432.0
46.376042,13.939834,1432.9
46.376148,13.939741,1435.0
46.376174,13.939728,1435.5
46.376202,13.939699,1436.1
46.376236,13.93969,1436.8
46.376246,13.939674,1437.0
46.376275,13.939662,1438.0
46.376294,13.939617,1438.7
46.376297,13.939616,1438.8
46.376298,13.939561,1439.2
46.376298,13.939472,1441.0
46.376304,13.93942,1442.3
46.376327,13.939335,1444.9
46.376338,13.939258,1446.8
46.376339,13.939207,1447.9
46.376315,13.939091,1449.4
46.376321,13.939028,1450.9
46.376301,13.938952,1451.7
46.376293,13.938884,1452.8
46.376275,13.938845,1452.9
46.376222,13.938827,1451.7
46.376224,13.938709,1454.3
46.376192,13.938621,1455.6
46.376167,13.938544,1456.9
46.376137,13.938441,1458.7
46.37612,13.938365,1460.1
46.376089,13.938314,1460.5
46.376052,13.938281,1460.4
46.376037,13.938221,1461.5
46.376041,13.938135,1463.7
46.375995,13.938052,1464.6
46.375969,13.937995,1465.3
46.375928,13.937908,1466.4
46.375894,13.937853,1467.2
46.375867,13.93779,1468.5
46.375848,13.937726,1470.1
46.375827,13.937667,1471.4
46.375802,13.93762,1472.2
46.375774,13.937578,1472.8
46.37575,13.937541,1473.3
46.375706,13.937493,1473.6
46.375669,13.937443,1474.1
46.37565,13.937374,1475.7
46.375638,13.937302,1477.7
46.375619,13.937236,1479.2
46.375598,13.937168,1480.8
46.375574,13.937108,1481.9
46.375557,13.937056,1483.0
46.37555,13.937031,1483.4
46.375552,13.937023,1483.7
46.375521,13.93707,1481.5
46.375573,13.93705,1483.6
46.375629,13.937062,1485.0
46.375673,13.937015,1487.7
46.375682,13.936996,1488.5
46.375655,13.93696,1488.7
46.375641,13.936912,1489.7
46.375607,13.936907,1488.7
46.375598,13.936857,1489.8
46.375571,13.936819,1489.9
46.375568,13.936761,1491.4
46.375552,13.936708,1492.3
46.375534,13.936646,1493.4
46.37553,13.936624,1493.8
46.375522,13.936607,1494.0
46.375477,13.936538,1494.1
46.375434,13.936502,1493.3
46.375374,13.936482,1492.2
46.375332,13.936432,1492.5
46.37529,13.936382,1492.7
46.375247,13.936329,1492.9
46.375195,13.936305,1492.2
46.37516,13.936289,1491.7
46.375115,13.936194,1492.8
46.375069,13.936118,1493.5
46.375045,13.936008,1495.5
46.37503,13.935891,1497.9
46.375005,13.935805,1499.3
46.37498,13.935754,1499.8
46.374959,13.935715,1500.2
46.374926,13.935667,1500.4
46.374896,13.935607,1500.9
46.374878,13.935535,1502.1
46.374802,13.935481,1501.1
46.374766,13.935452,1500.7
46.374751,13.93539,1501.8
46.374742,13.935307,1504.1
46.374723,13.935237,1505.6
46.374718,13.935216,1506.1
46.37469,13.935134,1507.7
46.374686,13.935046,1510.3
46.374676,13.93498,1511.9
46.374662,13.934946,1512.5
46.374634,13.934877,1513.7
46.374613,13.9348,1515.4
46.374583,13.934734,1516.5
46.374568,13.934721,1516.4
46.374521,13.934642,1517.2
46.374474,13.934592,1517.2
46.37444,13.934543,1517.4
46.374411,13.934501,1517.4
46.374381,13.934489,1516.7
46.374353,13.934448,1516.8
46.374305,13.934367,1517.0
46.374268,13.934325,1516.7
46.374231,13.934283,1516.3
46.374195,13.93425,1515.7
46.374163,13.934216,1515.3
46.374125,13.934174,1514.8
46.374088,13.934136,1514.2
46.374053,13.93411,1513.4
46.37403,13.934074,1513.3
46.373999,13.934038,1512.8
46.373956,13.934015,1511.6
46.373936,13.933934,1512.3
46.373928,13.933855,1513.5
46.373913,13.93379,1514.1
46.373896,13.933727,1514.8
46.373878,13.933664,1515.7
46.373866,13.933601,1516.9
46.373854,13.933537,1518.2
46.373837,13.933448,1519.9
46.37383,13.933412,1520.6
46.373828,13.933336,1522.6
46.373828,13.93332,1523.0
46.373848,13.933232,1526.2
46.373871,13.933141,1529.6
46.373873,13.933119,1530.2
46.37388,13.933032,1532.9
46.373883,13.933008,1533.6
46.373899,13.932896,1537.1
46.3739,13.932816,1538.8
46.373903,13.932702,1541.3
46.373885,13.932662,1541.6
46.373855,13.932612,1541.7
46.373828,13.932567,1542.0
46.373821,13.932549,1542.2
46.373785,13.932499,1542.4
46.373761,13.932433,1543.4
46.373742,13.932373,1544.7
46.373722,13.932327,1545.9
46.373694,13.932309,1546.3
46.373639,13.932271,1547.4
46.373616,13.932227,1548.6
46.373599,13.932172,1550.2
46.373581,13.932118,1551.8
46.373557,13.932072,1553.3
46.373571,13.932009,1555.4
46.373585,13.931961,1557.0
46.373607,13.931908,1558.7
46.373619,13.93183,1561.3
46.373623,13.931786,1562.8
46.373663,13.93177,1563.2
46.373648,13.931754,1563.8
46.373618,13.931838,1561.0
46.373637,13.931821,1561.5
46.373685,13.931779,1562.8
46.373723,13.931756,1563.5
46.37377,13.931748,1563.6
46.373815,13.931728,1564.2
46.373863,13.931699,1564.9
46.373907,13.931685,1565.1
46.37394,13.931662,1565.5
46.373973,13.931642,1565.8
46.374012,13.931619,1566.0
46.374041,13.931568,1566.9
46.374095,13.931544,1566.7
46.374145,13.931516,1566.6
46.374197,13.931457,1566.8
46.374238,13.931437,1566.4
46.374331,13.931401,1565.1
46.374385,13.931346,1564.5
46.374433,13.931353,1563.4
46.374484,13.93128,1562.5
46.374523,13.931231,1561.9
46.374555,13.931196,1561.8
46.374601,13.931085,1563.7
46.37462,13.930994,1566.0
46.374651,13.930959,1567.6
46.374621,13.930958,1566.7
46.374629,13.930984,1566.5
46.374684,13.930962,1568.6
46.3747,13.930901,1570.1
46.374692,13.930844,1570.8
46.374704,13.930781,1572.2
46.374713,13.930714,1573.6
46.374735,13.930675,1574.7
46.374736,13.930627,1575.5
46.374796,13.930578,1577.7
46.374836,13.930531,1579.2
46.374853,13.930498,1580.1
46.374882,13.930457,1581.2
46.374901,13.930403,1582.5
46.374909,13.93031,1585.1
46.374913,13.930241,1587.0
46.374899,13.930159,1589.0
46.374913,13.930103,1590.6
46.374915,13.930051,1592.0
46.374903,13.929999,1593.3
46.37489,13.929949,1594.5
46.374877,13.929901,1595.7
46.374866,13.929848,1597.1
46.374865,13.929793,1598.6
46.374867,13.92974,1600.0
46.374871,13.929688,1601.5
46.37487,13.929633,1603.0
46.374869,13.92958,1604.5
46.374869,13.929519,1606.4
46.374862,13.929459,1608.4
46.374859,13.929412,1610.0
46.374857,13.929356,1611.8
46.374853,13.929301,1613.6
46.374848,13.929246,1615.5
46.374844,13.929189,1617.4
46.374836,13.929137,1619.2
46.374814,13.929093,1620.8
46.374785,13.929068,1621.9
46.37475,13.929049,1622.9
46.374728,13.929032,1623.7
46.374699,13.929036,1623.9
46.374658,13.929055,1623.6
46.37462,13.929057,1623.9
46.374579,13.92906,1624.2
46.374534,13.929072,1624.7
46.374496,13.929068,1625.7
46.374452,13.92907,1626.7
46.374408,13.929056,1628.1
46.374366,13.929028,1629.9
46.374338,13.929002,1631.3
46.374302,13.928981,1632.7
46.374268,13.928953,1634.2
46.374238,13.928942,1635.1
46.374203,13.928906,1636.7
46.374155,13.929036,1634.2
46.374147,13.929044,1634.2
46.374184,13.929052,1633.1
46.374187,13.92903,1633.7
46.37422,13.928987,1634.2
46.37418,13.928951,1635.9
46.374155,13.928942,1636.6
46.374117,13.928985,1636.3
46.374093,13.929007,1636.2
46.374073,13.928977,1637.4
46.374089,13.928923,1638.3
46.374117,13.928855,1639.5
46.374147,13.928831,1639.7
46.374261,13.928785,1639.2
46.374302,13.928775,1639.0
46.374336,13.928758,1639.0
46.374357,13.928755,1638.8
46.374383,13.928748,1638.7
46.374414,13.928739,1638.5
46.374428,13.928756,1637.8
46.374458,13.928733,1638.1
46.374515,13.928686,1638.5
46.374554,13.928659,1638.7
46.374597,13.928627,1639.0
46.374633,13.92861,1638.9
46.374677,13.928599,1638.5
46.374721,13.928592,1638.0
46.374761,13.928575,1637.8
46.374798,13.928529,1638.3
46.374829,13.928501,1638.6
46.374863,13.92849,1638.3
46.374906,13.928473,1638.0
46.374943,13.92846,1637.7
46.374985,13.928416,1638.2
46.37502,13.928379,1638.5
46.375058,13.928357,1638.4
46.375098,13.928347,1638.0
46.375134,13.928331,1637.8
46.375169,13.928313,1637.7
46.375202,13.928287,1637.7
46.375229,13.92825,1638.2
46.375254,13.928204,1638.9
46.375279,13.928139,1640.1
46.375302,13.928074,1641.2
46.375316,13.928023,1642.2
46.375337,13.927972,1643.1
46.375355,13.927921,1644.0
46.375383,13.927866,1644.5
46.375422,13.927794,1645.0
46.375459,13.927721,1645.5
46.375434,13.927667,1646.9
46.375398,13.927614,1648.5
46.375357,13.927587,1649.8
46.37532,13.927568,1650.9
46.375295,13.927548,1651.8
46.375269,13.927527,1652.7
46.375261,13.927509,1653.2
46.375265,13.927439,1654.4
46.375276,13.927383,1655.1
46.375275,13.927328,1656.2
46.375289,13.927282,1656.7
46.3753,13.92725,1657.0
46.375323,13.927238,1656.6
46.37532,13.927223,1657.0
46.375297,13.92724,1657.2
46.375288,13.927246,1657.3
46.375284,13.927245,1657.4
46.375288,13.927247,1657.3
46.375285,13.927247,1657.4
46.375248,13.927283,1657.6
46.375238,13.927293,1657.7
46.375241,13.927295,1657.5
46.375239,13.927299,1657.5
46.375245,13.927292,1657.5
46.375285,13.927268,1657.0
46.375267,13.927229,1658.1
46.375253,13.92722,1658.6
46.37526,13.927275,1657.5
46.375243,13.927314,1657.2
46.375223,13.927369,1656.6
46.375213,13.927445,1655.4
46.375191,13.927495,1655.0
46.375179,13.92751,1654.9
46.375176,13.927524,1654.7
46.375219,13.927581,1652.8
46.375242,13.927577,1652.4
46.375283,13.927524,1652.5
46.375312,13.927522,1651.9
46.375034,13.927746,1653.3
46.37509,13.927642,1654.3
46.375385,13.927594,1649.1
46.375338,13.927571,1650.5
46.375239,13.927473,1654.3
46.375252,13.927359,1656.1
46.375242,13.927334,1656.8
46.375241,13.927304,1657.4
46.375268,13.927273,1657.3
46.375298,13.927259,1656.9
46.375282,13.927269,1657.1
46.375282,13.927275,1657.0
46.375297,13.927242,1657.2
46.375296,13.927251,1657.0
46.37531,13.927234,1657.0
46.375306,13.927183,1658.0
46.375295,13.927196,1658.1
46.375295,13.927202,1657.9
46.375293,13.927254,1657.1
46.375284,13.927273,1656.9
46.375287,13.927277,1656.8
46.375286,13.927267,1657.0
46.375292,13.927255,1657.1
46.375293,13.927254,1657.1
46.375293,13.927253,1657.1
46.375277,13.927253,1657.5
46.375295,13.927239,1657.3
46.37532,13.927199,1657.4
46.375319,13.9272,1657.4
46.375312,13.927208,1657.4
46.375269,13.927258,1657.6
46.37529,13.927254,1657.1
46.375306,13.92723,1657.2
46.375301,13.927266,1656.7
46.375314,13.927226,1657.1
46.375321,13.927189,1657.5
46.375347,13.927211,1656.5
46.375333,13.927212,1656.9
46.375329,13.92721,1657.0
46.375324,13.927213,1657.1
46.375325,13.927205,1657.2
46.375298,13.927221,1657.5
46.375311,13.927218,1657.3
46.375306,13.927297,1656.0
46.375294,13.92734,1655.5
46.375172,13.927413,1656.9
46.375162,13.927409,1657.2
46.37528,13.927344,1655.8
46.375282,13.927339,1655.8
46.375226,13.927313,1657.6
46.375194,13.927269,1659.1
46.375223,13.927257,1658.7
46.375231,13.927262,1658.4
46.375212,13.927282,1658.5
46.375174,13.927256,1659.9
46.375189,13.927294,1658.8
46.37526,13.927324,1656.6
46.375258,13.927325,1656.6
46.375267,13.927342,1656.1
46.375259,13.92733,1656.5
46.375278,13.927325,1656.1
46.375286,13.927321,1656.0
46.375284,13.927323,1656.0
46.375269,13.927355,1655.8
46.375303,13.927336,1655.4
46.375275,13.927365,1655.5
46.375276,13.927346,1655.8
46.375277,13.927347,1655.8
46.375268,13.927348,1656.0
46.37527,13.927345,1656.0
46.375268,13.927349,1655.9
46.375265,13.927344,1656.1
46.375265,13.927377,1655.5
46.375265,13.927373,1655.6
46.375262,13.927373,1655.6
46.375262,13.927373,1655.6
46.375262,13.927375,1655.6
46.37526,13.927379,1655.6
46.375242,13.927404,1655.5
46.375233,13.927417,1655.5
46.375239,13.927423,1655.2
46.37523,13.927441,1655.1
46.375231,13.927456,1654.8
46.375234,13.927453,1654.8
46.375223,13.927534,1653.6
46.375212,13.927626,1652.1
46.375222,13.927686,1650.8
46.37523,13.927702,1650.3
46.375304,13.927774,1647.6
46.375358,13.927904,1644.3
46.375281,13.928083,1641.4
46.375229,13.928206,1639.3
46.375179,13.92832,1637.3
46.375101,13.92843,1635.9
46.375073,13.928449,1635.9
46.37501,13.928474,1636.3
46.374961,13.928491,1636.7
46.374913,13.928527,1636.5
46.374877,13.928565,1636.1
46.374825,13.928594,1636.2
46.374767,13.928622,1636.4
46.374719,13.92866,1636.2
46.374673,13.928695,1636.0
46.374611,13.928704,1636.8
46.374532,13.928727,1637.3
46.37446,13.928773,1636.8
46.374403,13.928829,1635.8
46.374343,13.928866,1635.5
46.374273,13.928893,1635.9
46.374223,13.928922,1635.9
46.374153,13.928958,1636.3
46.374094,13.928992,1636.6
46.374072,13.929011,1636.6
46.374085,13.929085,1634.5
46.374107,13.9291,1633.6
46.374112,13.929086,1633.9
46.374197,13.929088,1631.9
46.374302,13.929132,1628.1
46.374389,13.92914,1625.8
46.374492,13.929147,1623.0
46.374579,13.929146,1620.9
46.374669,13.929146,1620.1
46.374763,13.929195,1617.7
46.37481,13.92931,1613.5
46.374809,13.92935,1612.2
46.3748,13.929491,1607.4
46.374785,13.929594,1603.9
46.374771,13.929703,1600.7
46.374768,13.929815,1597.4
46.374765,13.92994,1593.6
46.37477,13.930045,1590.6
46.374776,13.930159,1587.3
46.374781,13.930274,1584.0
46.374769,13.930381,1580.6
46.374757,13.930478,1578.4
46.374725,13.930564,1576.3
46.374672,13.930647,1573.7
46.374617,13.930725,1570.9
46.374591,13.930794,1569.0
46.374579,13.930855,1567.7
46.374546,13.930915,1567.7
46.374515,13.93097,1567.6
46.374475,13.931015,1567.9
46.374433,13.931064,1568.0
46.374383,13.931122,1568.1
46.374298,13.93122,1568.0
46.374214,13.931248,1569.4
46.374149,13.931258,1570.8
46.374098,13.931259,1572.1
46.374043,13.931282,1572.9
46.373962,13.931303,1574.3
46.373892,13.931329,1575.2
46.373807,13.931352,1576.3
46.373707,13.931364,1577.1
46.373647,13.931388,1576.4
46.373573,13.931416,1575.6
46.373497,13.93145,1574.6
46.373411,13.931491,1573.4
46.373337,13.931554,1571.5
46.373276,13.931604,1570.0
46.37326,13.931625,1569.3
46.373208,13.931737,1565.8
46.373185,13.931837,1562.7
46.373183,13.932006,1557.2
46.373233,13.932168,1551.5
46.373296,13.932275,1547.6
46.373326,13.932309,1546.4
46.373426,13.93247,1541.3
46.373497,13.932588,1537.9
46.373564,13.932742,1533.8
46.373632,13.932862,1531.1
46.373695,13.932989,1528.3
46.373718,13.933039,1527.2
46.373711,13.933215,1522.1
46.373724,13.933339,1518.9
46.373754,13.933464,1516.1
46.373809,13.933576,1515.2
46.373883,13.933703,1514.9
46.373981,13.933822,1516.3
46.37408,13.93395,1517.7
46.374175,13.934071,1518.9
46.374329,13.934232,1521.0
46.374405,13.934329,1521.4
46.37447,13.934517,1519.0
46.37456,13.934662,1517.9
46.374618,13.934776,1516.3
46.374633,13.934857,1514.3
46.374624,13.93486,1514.0
46.374627,13.93488,1513.4
46.3747,13.934899,1515.1
46.374709,13.934953,1513.8
46.374711,13.934979,1513.0
46.374699,13.935022,1511.4
46.374666,13.935022,1510.4
46.37462,13.93502,1509.0
46.374544,13.934989,1507.6
46.374426,13.934921,1506.0
46.374329,13.934845,1505.2
46.374272,13.934787,1505.1
46.374229,13.934729,1505.4
46.374173,13.934683,1504.9
46.374115,13.934657,1503.8
46.374034,13.934663,1501.0
46.373956,13.934651,1498.8
46.373869,13.93462,1496.9
46.373811,13.934595,1495.7
46.373734,13.934562,1493.8
46.373673,13.934531,1492.2
46.373626,13.934495,1491.2
46.373571,13.934441,1490.3
46.373505,13.934404,1488.8
46.373457,13.934369,1488.0
46.373411,13.934323,1487.4
46.373352,13.934265,1486.8
46.373305,13.934208,1486.7
46.37326,13.934135,1487.1
46.373201,13.934072,1486.9
46.373125,13.934047,1485.3
46.373071,13.933994,1485.2
46.373013,13.933957,1484.6
46.372958,13.93392,1484.2
46.372898,13.933899,1483.5
46.372843,13.933871,1483.8
46.372808,13.933836,1484.4
46.372788,13.933811,1484.9
46.372746,13.933703,1488.0
46.372705,13.93365,1489.6
46.372551,13.9336,1489.8
46.372474,13.933607,1488.7
46.372385,13.93361,1487.6
46.372316,13.9336,1487.2
46.372239,13.933584,1486.9
46.372174,13.933556,1487.2
46.372097,13.93354,1487.0
46.372022,13.933533,1485.8
46.371955,13.933529,1484.6
46.371884,13.933545,1482.6
46.371806,13.933569,1480.2
46.371729,13.933601,1477.6
46.371646,13.933617,1475.5
46.371564,13.933638,1473.2
46.37147,13.93367,1470.4
46.371404,13.933697,1468.4
46.371351,13.933708,1467.1
46.371321,13.933721,1466.1
46.371296,13.933789,1464.2
46.371302,13.933879,1462.8
46.371323,13.933998,1461.2
46.371309,13.934082,1459.7
46.371309,13.934059,1460.0
46.37132,13.934039,1460.5
46.371319,13.934029,1460.7
46.371326,13.934022,1460.9
46.371333,13.934066,1460.3
46.371298,13.934046,1460.1
46.37121,13.933966,1459.4
46.37107,13.933928,1455.8
46.370991,13.933906,1453.8
46.370903,13.933879,1451.6
46.370838,13.933859,1449.9
46.370784,13.933831,1448.8
46.370754,13.933833,1447.8
46.370703,13.933838,1446.2
46.370651,13.933836,1444.7
46.370565,13.933896,1441.2
46.370495,13.933951,1438.2
46.370407,13.933979,1435.1
46.37033,13.933987,1432.7
46.370238,13.933977,1430.1
46.370137,13.933981,1426.9
46.37008,13.933974,1425.3
46.370038,13.933973,1424.1
46.370021,13.933985,1423.4
46.37,13.934029,1422.1
46.370006,13.934035,1422.2
46.370016,13.934033,1422.6
46.370002,13.934052,1421.9
46.370003,13.93406,1421.8
46.370002,13.934065,1421.7
46.370004,13.934143,1420.7
46.369993,13.934287,1418.4
46.369988,13.93441,1416.6
46.369968,13.934549,1414.1
46.369936,13.934694,1413.4
46.369903,13.934829,1413.2
46.369857,13.935053,1413.2
46.369842,13.935215,1413.6
46.36982,13.935365,1413.8
46.369775,13.935504,1412.7
46.369725,13.935674,1411.1
46.369671,13.935839,1409.5
46.369644,13.935924,1408.7
46.369597,13.936219,1407.4
46.369597,13.936445,1407.6
46.369643,13.936631,1408.8
46.369739,13.936804,1410.9
46.369945,13.937118,1414.4
46.370054,13.937196,1415.9
46.370131,13.93725,1416.8
46.370164,13.937291,1417.1
46.37017,13.937326,1416.9
46.370161,13.937358,1416.6
46.370124,13.937374,1415.9
46.370104,13.937383,1415.6
46.370035,13.937477,1414.1
46.370002,13.937535,1413.4
46.369921,13.937675,1411.8
46.369879,13.937722,1411.1
46.369838,13.937779,1410.5
46.369796,13.937839,1410.0
46.369748,13.937923,1409.3
46.369721,13.938032,1408.5
46.369718,13.938159,1407.7
46.369755,13.938275,1407.4
46.36974,13.938424,1406.4
46.369739,13.938566,1405.6
46.369757,13.938712,1404.9
46.36977,13.938889,1404.2
46.369777,13.939043,1403.6
46.369781,13.939184,1403.0
46.369757,13.939327,1402.2
46.36972,13.939459,1401.3
46.36969,13.939558,1400.7
46.369647,13.939617,1400.1
46.36962,13.939685,1399.5
46.369594,13.939752,1398.9
46.369555,13.939839,1397.9
46.369486,13.939944,1396.5
46.369419,13.940037,1395.2
46.369375,13.94012,1394.2
46.369329,13.94022,1393.0
46.369281,13.940299,1392.0
46.369232,13.94036,1391.1
46.369184,13.940448,1390.0
46.369127,13.940501,1389.0
46.369067,13.940583,1387.8
46.368985,13.940683,1386.1
46.368925,13.940769,1384.7
46.368886,13.940833,1383.7
46.368778,13.940996,1380.8
46.36872,13.941064,1379.5
46.368637,13.941214,1377.4
46.368596,13.941371,1375.9
46.368548,13.941544,1374.2
46.3685,13.941711,1372.5
46.368475,13.94179,1371.6
46.36844,13.942062,1369.1
46.368447,13.942214,1369.0
46.368458,13.942291,1369.1
46.368474,13.942565,1369.4
46.36849,13.942614,1369.6
46.368483,13.942792,1369.5
46.368447,13.942905,1369.0
46.368414,13.942985,1368.8
46.368362,13.943069,1368.4
46.368307,13.94315,1367.8
46.368258,13.943242,1367.2
46.368199,13.943314,1366.4
46.368137,13.943386,1365.4
46.36808,13.943457,1364.4
46.368055,13.943524,1363.9
46.368044,13.943582,1363.7
46.368034,13.943649,1363.5
46.368023,13.943741,1363.3
46.368009,13.943807,1363.2
46.368012,13.943832,1363.4
46.368015,13.943897,1363.7
46.367999,13.943962,1363.6
46.367961,13.944071,1363.2
46.367904,13.944227,1362.6
46.367856,13.944302,1362.3
46.367783,13.944342,1361.5
46.367709,13.944352,1360.6
46.367609,13.944366,1359.4
46.367522,13.944398,1358.4
46.367444,13.944431,1357.5
46.367383,13.944488,1356.8
46.367327,13.944568,1356.2
46.367263,13.94466,1356.1
46.36719,13.944734,1355.9
46.367144,13.944801,1355.9
46.367105,13.944869,1356.0
46.367088,13.94495,1356.6
46.367069,13.945065,1357.6
46.367027,13.945197,1358.6
46.36699,13.945317,1359.4
46.366963,13.945454,1360.0
46.366945,13.945591,1359.7
46.366917,13.945715,1359.4
46.366905,13.945772,1359.2
46.36686,13.94591,1358.6
46.366804,13.945958,1358.0
46.36672,13.945994,1357.0
46.366617,13.946041,1355.8
46.366545,13.946062,1355.0
46.366487,13.946091,1354.3
46.366431,13.946129,1353.5
46.366384,13.946179,1352.8
46.366325,13.946248,1351.9
46.366246,13.946306,1350.7
46.366156,13.946345,1349.6
46.366067,13.946374,1348.5
46.365976,13.946411,1347.3
46.365899,13.94646,1346.2
46.365822,13.946498,1345.1
46.365744,13.946543,1343.9
46.365657,13.946626,1342.2
46.365564,13.946723,1340.3
46.365475,13.946814,1338.3
46.365396,13.946903,1336.5
46.36526,13.947039,1333.9
46.365152,13.947174,1331.8
46.365122,13.947219,1331.2
46.365047,13.947288,1329.9
46.36494,13.947378,1328.0
46.364852,13.94746,1326.4
46.36476,13.947546,1324.6
46.364712,13.947605,1323.5
46.364486,13.947826,1319.4
46.36437,13.947891,1318.2
46.364246,13.947983,1317.2
46.364129,13.948087,1316.4
46.364003,13.948305,1315.1
46.363858,13.948487,1313.6
46.36376,13.948572,1312.7
46.363688,13.948631,1311.9
46.363646,13.948668,1311.4
46.363586,13.948698,1310.8
46.363545,13.948717,1310.4
46.36348,13.94875,1309.7
46.363408,13.948802,1309.1
46.363336,13.948856,1308.5
46.36324,13.948931,1307.8
46.363141,13.948996,1307.2
46.363061,13.949026,1306.6
46.363006,13.949022,1306.3
46.362968,13.949028,1306.0
46.362945,13.949087,1306.0
46.362936,13.949086,1305.9
46.36293,13.949079,1305.9
46.362928,13.949077,1305.9
46.362893,13.949092,1305.5
46.362812,13.949145,1304.6
46.362682,13.949221,1303.2
46.362593,13.949295,1302.2
46.362503,13.949338,1301.1
46.362412,13.94934,1299.9
46.362359,13.949329,1299.2
46.362225,13.949238,1297.4
46.362033,13.949172,1295.4
46.361925,13.949224,1295.1
46.361873,13.94925,1294.9
46.361626,13.949314,1294.0
46.36149,13.949349,1293.5
46.361364,13.949375,1292.9
46.361251,13.949414,1292.4
46.361154,13.949449,1292.2
46.361064,13.949485,1292.0
46.360979,13.949525,1291.8
46.36094,13.949543,1291.7
46.360798,13.949524,1291.6
46.360724,13.949417,1291.6
46.360677,13.949274,1291.8
46.360608,13.949061,1292.0
46.360572,13.948934,1292.1
46.360538,13.948814,1292.2
46.360503,13.9487,1292.7
46.360475,13.948604,1293.5
46.360446,13.948513,1294.3
46.360414,13.948425,1295.1
46.360382,13.948343,1295.8
46.360354,13.948255,1296.6
46.360326,13.948168,1297.4
46.360302,13.948086,1298.1
46.360287,13.948016,1298.8
46.360277,13.947972,1299.1
46.360272,13.947971,1299.1
46.36029,13.947997,1298.9
46.36034,13.948125,1297.8
46.360374,13.948233,1296.9
46.36042,13.94837,1295.6
46.360478,13.948541,1294.1
46.360541,13.948744,1292.4
46.360602,13.948951,1292.1
46.360654,13.949146,1292.0
46.360699,13.949322,1291.8
46.360717,13.949546,1291.4
46.360672,13.949654,1291.4
46.360587,13.949723,1291.4
46.360534,13.949746,1291.3
46.360387,13.949814,1291.3
46.360303,13.949861,1291.2
46.360242,13.949898,1291.2
46.36018,13.94993,1291.3
46.36016,13.94993,1291.2
46.360141,13.949919,1291.2
46.360115,13.949914,1291.2
46.360093,13.94991,1291.2
46.360083,13.949888,1291.1
46.360073,13.949885,1291.1
46.360069,13.949878,1291.1
46.360085,13.949931,1291.2
46.360082,13.94994,1291.2
46.359989,13.949981,1291.2
46.359907,13.950011,1291.2
46.359823,13.950031,1291.2
46.359737,13.950034,1291.2
46.359655,13.950034,1291.1
46.359619,13.950035,1291.1
46.359527,13.95004,1291.6
46.359452,13.950039,1292.3
46.359365,13.950037,1293.0
46.359276,13.950034,1293.8
46.359187,13.95003,1294.6
46.3591,13.95003,1295.4
46.359016,13.95004,1296.1
46.358936,13.950046,1296.8
46.358854,13.950041,1297.5
46.358766,13.950022,1298.3
46.358679,13.949998,1299.2
46.358603,13.949971,1299.9
46.35854,13.949951,1300.6
46.358489,13.94994,1301.1
46.358441,13.949942,1301.5
46.358387,13.94995,1302.0
46.358345,13.949952,1302.4
46.358305,13.949956,1302.8
46.358265,13.949963,1303.2
46.358207,13.949968,1303.8
46.358149,13.949973,1304.3
